name,date,departure,arrival,time,products,price,weekday,validity,route
ICE_CB_20231114_1647,2023-11-14,16:47,19:35,2:48,"['RE', 'BUS', 'ICE']",39.9,1,1699344120000,CB
ICE_CB_20231114_1930,2023-11-14,19:30,22:35,3:05,"['S', 'ICE']",35.9,1,1699344120000,CB
ICE_CB_20231114_1946,2023-11-14,19:46,22:35,2:49,"['RE', 'BUS', 'ICE']",29.9,1,1699344120000,CB
ICE_CB_20231115_1047,2023-11-15,10:47,13:35,2:48,"['RE', 'ICE']",35.9,2,1699344180000,CB
ICE_CB_20231115_1430,2023-11-15,14:30,17:35,3:05,"['S', 'ICE']",59.9,2,1699344180000,CB
ICE_CB_20231115_1447,2023-11-15,14:47,17:35,2:48,"['RE', 'BUS', 'ICE']",62.9,2,1699344180000,CB
ICE_CB_20231115_1620,2023-11-15,16:20,19:35,3:15,"['S', 'ICE']",35.9,2,1699344180000,CB
ICE_CB_20231115_1647,2023-11-15,16:47,19:35,2:48,"['RE', 'BUS', 'ICE']",37.9,2,1699344180000,CB
ICE_CB_20231115_1930,2023-11-15,19:30,22:35,3:05,"['S', 'ICE']",33.9,2,1699344180000,CB
ICE_CB_20231115_1946,2023-11-15,19:46,22:35,2:49,"['RE', 'BUS', 'ICE']",21.9,2,1699344180000,CB
ICE_CB_20231116_1047,2023-11-16,10:47,13:35,2:48,"['RE', 'ICE']",35.9,3,1699344180000,CB
ICE_CB_20231116_1430,2023-11-16,14:30,17:35,3:05,"['S', 'ICE']",79.1,3,1699344180000,CB
ICE_CB_20231116_1447,2023-11-16,14:47,17:35,2:48,"['RE', 'BUS', 'ICE']",79.0,3,1699344180000,CB
ICE_CB_20231116_1620,2023-11-16,16:20,19:35,3:15,"['S', 'ICE']",35.9,3,1699344180000,CB
ICE_CB_20231116_1647,2023-11-16,16:47,19:35,2:48,"['RE', 'BUS', 'ICE']",37.9,3,1699344180000,CB
ICE_CB_20231116_1930,2023-11-16,19:30,22:35,3:05,"['S', 'ICE']",41.9,3,1699344180000,CB
ICE_CB_20231116_1946,2023-11-16,19:46,22:35,2:49,"['RE', 'BUS', 'ICE']",29.9,3,1699344180000,CB
ICE_CB_20231117_1047,2023-11-17,10:47,13:35,2:48,"['RE', 'ICE']",80.5,4,1699344180000,CB
ICE_CB_20231117_1430,2023-11-17,14:30,17:35,3:05,"['S', 'ICE']",80.5,4,1699344180000,CB
ICE_CB_20231117_1447,2023-11-17,14:47,17:35,2:48,"['RE', 'BUS', 'ICE']",80.6,4,1699344180000,CB
ICE_CB_20231117_1620,2023-11-17,16:20,19:35,3:15,"['S', 'ICE']",35.9,4,1699344240000,CB
ICE_CB_20231117_1647,2023-11-17,16:47,19:35,2:48,"['RE', 'BUS', 'ICE']",37.9,4,1699344240000,CB
ICE_CB_20231117_1930,2023-11-17,19:30,22:35,3:05,"['S', 'ICE']",57.9,4,1699344240000,CB
ICE_CB_20231117_1946,2023-11-17,19:46,22:35,2:49,"['RE', 'BUS', 'ICE']",37.9,4,1699344240000,CB
ICE_CB_20231118_0730,2023-11-18,07:30,09:35,2:05,"['S', 'ICE']",33.9,5,1699344240000,CB
ICE_CB_20231118_0930,2023-11-18,09:30,11:35,2:05,"['S', 'ICE']",35.9,5,1699344240000,CB
ICE_CB_20231118_1130,2023-11-18,11:30,13:35,2:05,"['S', 'ICE']",33.9,5,1699344240000,CB
ICE_CB_20231118_1330,2023-11-18,13:30,15:35,2:05,"['S', 'ICE']",37.9,5,1699344240000,CB
ICE_CB_20231118_1530,2023-11-18,15:30,17:35,2:05,"['S', 'ICE']",35.9,5,1699344240000,CB
ICE_CB_20231118_1730,2023-11-18,17:30,19:35,2:05,"['S', 'ICE']",35.9,5,1699344240000,CB
ICE_CB_20231118_1930,2023-11-18,19:30,21:35,2:05,"['S', 'ICE']",33.9,5,1699344240000,CB
ICE_CB_20231119_0730,2023-11-19,07:30,09:35,2:05,"['S', 'ICE']",27.9,6,1699344240000,CB
ICE_CB_20231119_0930,2023-11-19,09:30,11:35,2:05,"['S', 'ICE']",33.9,6,1699344240000,CB
ICE_CB_20231119_1130,2023-11-19,11:30,13:35,2:05,"['S', 'ICE']",41.9,6,1699344240000,CB
ICE_CB_20231119_1330,2023-11-19,13:30,15:35,2:05,"['S', 'ICE']",57.9,6,1699344240000,CB
ICE_CB_20231119_1530,2023-11-19,15:30,17:35,2:05,"['S', 'ICE']",68.0,6,1699344240000,CB
ICE_CB_20231119_1730,2023-11-19,17:30,19:35,2:05,"['S', 'ICE']",49.9,6,1699344240000,CB
ICE_CB_20231119_1930,2023-11-19,19:30,21:35,2:05,"['S', 'ICE']",33.9,6,1699344240000,CB
ICE_CB_20231120_0730,2023-11-20,07:30,09:35,2:05,"['S', 'ICE']",33.9,0,1699344300000,CB
ICE_CB_20231120_0930,2023-11-20,09:30,11:35,2:05,"['S', 'ICE']",35.9,0,1699344300000,CB
ICE_CB_20231120_1130,2023-11-20,11:30,13:35,2:05,"['S', 'ICE']",35.9,0,1699344300000,CB
ICE_CB_20231120_1330,2023-11-20,13:30,15:35,2:05,"['S', 'ICE']",37.9,0,1699344300000,CB
ICE_CB_20231120_1530,2023-11-20,15:30,17:35,2:05,"['S', 'ICE']",41.9,0,1699344300000,CB
ICE_CB_20231120_1730,2023-11-20,17:30,19:35,2:05,"['S', 'ICE']",37.9,0,1699344300000,CB
ICE_CB_20231120_1930,2023-11-20,19:30,21:35,2:05,"['S', 'ICE']",37.9,0,1699344300000,CB
ICE_CB_20231121_0730,2023-11-21,07:30,09:35,2:05,"['S', 'ICE']",27.9,1,1699344300000,CB
ICE_CB_20231121_0930,2023-11-21,09:30,11:35,2:05,"['S', 'ICE']",35.9,1,1699344300000,CB
ICE_CB_20231121_1130,2023-11-21,11:30,13:35,2:05,"['S', 'ICE']",35.9,1,1699344300000,CB
ICE_CB_20231121_1330,2023-11-21,13:30,15:35,2:05,"['S', 'ICE']",35.9,1,1699344300000,CB
ICE_CB_20231121_1530,2023-11-21,15:30,17:35,2:05,"['S', 'ICE']",41.9,1,1699344300000,CB
ICE_CB_20231121_1730,2023-11-21,17:30,19:35,2:05,"['S', 'ICE']",37.9,1,1699344300000,CB
ICE_CB_20231121_1930,2023-11-21,19:30,21:35,2:05,"['S', 'ICE']",35.9,1,1699344300000,CB
ICE_CB_20231122_0730,2023-11-22,07:30,09:35,2:05,"['S', 'ICE']",33.9,2,1699344300000,CB
ICE_CB_20231122_0930,2023-11-22,09:30,11:35,2:05,"['S', 'ICE']",33.9,2,1699344300000,CB
ICE_CB_20231122_1130,2023-11-22,11:30,13:35,2:05,"['S', 'ICE']",35.9,2,1699344300000,CB
ICE_CB_20231122_1330,2023-11-22,13:30,15:35,2:05,"['S', 'ICE']",35.9,2,1699344360000,CB
ICE_CB_20231122_1530,2023-11-22,15:30,17:35,2:05,"['S', 'ICE']",37.9,2,1699344360000,CB
ICE_CB_20231122_1730,2023-11-22,17:30,19:35,2:05,"['S', 'ICE']",35.9,2,1699344360000,CB
ICE_CB_20231122_1930,2023-11-22,19:30,21:35,2:05,"['S', 'ICE']",35.9,2,1699344360000,CB
ICE_CB_20231123_0730,2023-11-23,07:30,09:35,2:05,"['S', 'ICE']",33.9,3,1699344360000,CB
ICE_CB_20231123_0930,2023-11-23,09:30,11:35,2:05,"['S', 'ICE']",35.9,3,1699344360000,CB
ICE_CB_20231123_1130,2023-11-23,11:30,13:35,2:05,"['S', 'ICE']",35.9,3,1699344360000,CB
ICE_CB_20231123_1330,2023-11-23,13:30,15:35,2:05,"['S', 'ICE']",41.9,3,1699344360000,CB
ICE_CB_20231123_1530,2023-11-23,15:30,17:35,2:05,"['S', 'ICE']",49.9,3,1699344360000,CB
ICE_CB_20231123_1730,2023-11-23,17:30,19:35,2:05,"['S', 'ICE']",41.9,3,1699344360000,CB
ICE_CB_20231123_1930,2023-11-23,19:30,21:35,2:05,"['S', 'ICE']",37.9,3,1699344360000,CB
ICE_CB_20231124_0730,2023-11-24,07:30,09:35,2:05,"['S', 'ICE']",35.9,4,1699344360000,CB
ICE_CB_20231124_0930,2023-11-24,09:30,11:35,2:05,"['S', 'ICE']",41.9,4,1699344360000,CB
ICE_CB_20231124_1330,2023-11-24,13:30,15:35,2:05,"['S', 'ICE']",80.5,4,1699344360000,CB
ICE_CB_20231124_1530,2023-11-24,15:30,17:35,2:05,"['S', 'ICE']",80.5,4,1699344360000,CB
ICE_CB_20231124_1930,2023-11-24,19:30,21:35,2:05,"['S', 'ICE']",57.9,4,1699344420000,CB
ICE_CB_20231125_0742,2023-11-25,07:42,09:35,1:53,['ICE'],35.9,5,1699344420000,CB
ICE_CB_20231125_0942,2023-11-25,09:42,11:35,1:53,['ICE'],37.9,5,1699344420000,CB
ICE_CB_20231125_1142,2023-11-25,11:42,13:35,1:53,['ICE'],37.9,5,1699344420000,CB
ICE_CB_20231125_1342,2023-11-25,13:42,15:35,1:53,['ICE'],35.9,5,1699344420000,CB
ICE_CB_20231125_1540,2023-11-25,15:40,17:35,1:55,['ICE'],35.9,5,1699344420000,CB
ICE_CB_20231125_1741,2023-11-25,17:41,19:35,1:54,['ICE'],37.9,5,1699344420000,CB
ICE_CB_20231125_1941,2023-11-25,19:41,21:35,1:54,['ICE'],35.9,5,1699344420000,CB
ICE_CB_20231126_0742,2023-11-26,07:42,09:35,1:53,['ICE'],35.9,6,1699344420000,CB
ICE_CB_20231126_0942,2023-11-26,09:42,11:35,1:53,['ICE'],33.9,6,1699344420000,CB
ICE_CB_20231126_1142,2023-11-26,11:42,13:35,1:53,['ICE'],41.9,6,1699344420000,CB
ICE_CB_20231126_1342,2023-11-26,13:42,15:35,1:53,['ICE'],41.9,6,1699344420000,CB
ICE_CB_20231126_1540,2023-11-26,15:40,17:35,1:55,['ICE'],68.0,6,1699344420000,CB
ICE_CB_20231126_1741,2023-11-26,17:41,19:35,1:54,['ICE'],68.0,6,1699344420000,CB
ICE_CB_20231126_1941,2023-11-26,19:41,21:35,1:54,['ICE'],49.9,6,1699344420000,CB
ICE_CB_20231127_0742,2023-11-27,07:42,09:35,1:53,['ICE'],35.9,0,1699344420000,CB
ICE_CB_20231127_0942,2023-11-27,09:42,11:35,1:53,['ICE'],37.9,0,1699344480000,CB
ICE_CB_20231127_1142,2023-11-27,11:42,13:35,1:53,['ICE'],41.9,0,1699344480000,CB
ICE_CB_20231127_1342,2023-11-27,13:42,15:35,1:53,['ICE'],49.9,0,1699344480000,CB
ICE_CB_20231127_1540,2023-11-27,15:40,17:35,1:55,['ICE'],57.9,0,1699344480000,CB
ICE_CB_20231127_1741,2023-11-27,17:41,19:35,1:54,['ICE'],57.9,0,1699344480000,CB
ICE_CB_20231127_1941,2023-11-27,19:41,21:35,1:54,['ICE'],35.9,0,1699344480000,CB
ICE_CB_20231128_0742,2023-11-28,07:42,09:35,1:53,['ICE'],33.9,1,1699344480000,CB
ICE_CB_20231128_0942,2023-11-28,09:42,11:35,1:53,['ICE'],35.9,1,1699344480000,CB
ICE_CB_20231128_1142,2023-11-28,11:42,13:35,1:53,['ICE'],35.9,1,1699344480000,CB
ICE_CB_20231128_1342,2023-11-28,13:42,15:35,1:53,['ICE'],35.9,1,1699344480000,CB
ICE_CB_20231128_1540,2023-11-28,15:40,17:35,1:55,['ICE'],35.9,1,1699344480000,CB
ICE_CB_20231128_1741,2023-11-28,17:41,19:35,1:54,['ICE'],37.9,1,1699344480000,CB
ICE_CB_20231128_1941,2023-11-28,19:41,21:35,1:54,['ICE'],35.9,1,1699344480000,CB
ICE_CB_20231129_0742,2023-11-29,07:42,09:35,1:53,['ICE'],27.9,2,1699344480000,CB
ICE_CB_20231129_0942,2023-11-29,09:42,11:35,1:53,['ICE'],35.9,2,1699344480000,CB
ICE_CB_20231129_1142,2023-11-29,11:42,13:35,1:53,['ICE'],35.9,2,1699344480000,CB
ICE_CB_20231129_1342,2023-11-29,13:42,15:35,1:53,['ICE'],35.9,2,1699344480000,CB
ICE_CB_20231129_1540,2023-11-29,15:40,17:35,1:55,['ICE'],35.9,2,1699344540000,CB
ICE_CB_20231129_1741,2023-11-29,17:41,19:35,1:54,['ICE'],37.9,2,1699344540000,CB
ICE_CB_20231129_1941,2023-11-29,19:41,21:35,1:54,['ICE'],35.9,2,1699344540000,CB
ICE_CB_20231130_0742,2023-11-30,07:42,09:35,1:53,['ICE'],33.9,3,1699344540000,CB
ICE_CB_20231130_0942,2023-11-30,09:42,11:35,1:53,['ICE'],41.9,3,1699344540000,CB
ICE_CB_20231130_1142,2023-11-30,11:42,13:35,1:53,['ICE'],41.9,3,1699344540000,CB
ICE_CB_20231130_1342,2023-11-30,13:42,15:35,1:53,['ICE'],41.9,3,1699344540000,CB
ICE_CB_20231130_1540,2023-11-30,15:40,17:35,1:55,['ICE'],35.9,3,1699344540000,CB
ICE_CB_20231130_1741,2023-11-30,17:41,19:35,1:54,['ICE'],49.9,3,1699344540000,CB
ICE_CB_20231130_1941,2023-11-30,19:41,21:35,1:54,['ICE'],37.9,3,1699344540000,CB
ICE_CB_20231201_0742,2023-12-01,07:42,09:35,1:53,['ICE'],35.9,4,1699344540000,CB
ICE_CB_20231201_0942,2023-12-01,09:42,11:35,1:53,['ICE'],41.9,4,1699344540000,CB
ICE_CB_20231201_1142,2023-12-01,11:42,13:35,1:53,['ICE'],57.9,4,1699344540000,CB
ICE_CB_20231201_1342,2023-12-01,13:42,15:35,1:53,['ICE'],80.5,4,1699344540000,CB
ICE_CB_20231201_1540,2023-12-01,15:40,17:35,1:55,['ICE'],57.9,4,1699344540000,CB
ICE_CB_20231201_1741,2023-12-01,17:41,19:35,1:54,['ICE'],80.5,4,1699344540000,CB
ICE_CB_20231201_1941,2023-12-01,19:41,21:35,1:54,['ICE'],41.9,4,1699344540000,CB
ICE_CB_20231202_0742,2023-12-02,07:42,09:35,1:53,['ICE'],35.9,5,1699344600000,CB
ICE_CB_20231202_0942,2023-12-02,09:42,11:35,1:53,['ICE'],41.9,5,1699344600000,CB
ICE_CB_20231202_1142,2023-12-02,11:42,13:35,1:53,['ICE'],37.9,5,1699344600000,CB
ICE_CB_20231202_1342,2023-12-02,13:42,15:35,1:53,['ICE'],41.9,5,1699344600000,CB
ICE_CB_20231202_1540,2023-12-02,15:40,17:35,1:55,['ICE'],35.9,5,1699344600000,CB
ICE_CB_20231202_1741,2023-12-02,17:41,19:35,1:54,['ICE'],35.9,5,1699344600000,CB
ICE_CB_20231202_1941,2023-12-02,19:41,21:35,1:54,['ICE'],35.9,5,1699344600000,CB
ICE_CB_20231203_0742,2023-12-03,07:42,09:35,1:53,['ICE'],33.9,6,1699344600000,CB
ICE_CB_20231203_0942,2023-12-03,09:42,11:35,1:53,['ICE'],33.9,6,1699344600000,CB
ICE_CB_20231203_0942,2023-12-03,09:42,11:35,1:53,['ICE'],33.9,6,1699344600000,CB
ICE_CB_20231203_1142,2023-12-03,11:42,13:35,1:53,['ICE'],41.9,6,1699344600000,CB
ICE_CB_20231203_1342,2023-12-03,13:42,15:35,1:53,['ICE'],68.0,6,1699344600000,CB
ICE_CB_20231203_1540,2023-12-03,15:40,17:35,1:55,['ICE'],68.0,6,1699344600000,CB
ICE_CB_20231203_1741,2023-12-03,17:41,19:35,1:54,['ICE'],68.0,6,1699344600000,CB
ICE_CB_20231203_1941,2023-12-03,19:41,21:35,1:54,['ICE'],68.0,6,1699344600000,CB
ICE_CB_20231204_0742,2023-12-04,07:42,09:35,1:53,['ICE'],33.9,0,1699344600000,CB
ICE_CB_20231204_0942,2023-12-04,09:42,11:35,1:53,['ICE'],35.9,0,1699344600000,CB
ICE_CB_20231204_1142,2023-12-04,11:42,13:35,1:53,['ICE'],68.0,0,1699344600000,CB
ICE_CB_20231204_1342,2023-12-04,13:42,15:35,1:53,['ICE'],49.9,0,1699344660000,CB
ICE_CB_20231204_1540,2023-12-04,15:40,17:35,1:55,['ICE'],57.9,0,1699344660000,CB
ICE_CB_20231204_1741,2023-12-04,17:41,19:35,1:54,['ICE'],57.9,0,1699344660000,CB
ICE_CB_20231204_1941,2023-12-04,19:41,21:35,1:54,['ICE'],41.9,0,1699344660000,CB
ICE_CB_20231205_0742,2023-12-05,07:42,09:35,1:53,['ICE'],27.9,1,1699344660000,CB
ICE_CB_20231205_0942,2023-12-05,09:42,11:35,1:53,['ICE'],35.9,1,1699344660000,CB
ICE_CB_20231205_1142,2023-12-05,11:42,13:35,1:53,['ICE'],35.9,1,1699344660000,CB
ICE_CB_20231205_1342,2023-12-05,13:42,15:35,1:53,['ICE'],35.9,1,1699344660000,CB
ICE_CB_20231205_1540,2023-12-05,15:40,17:35,1:55,['ICE'],49.9,1,1699344660000,CB
ICE_CB_20231205_1741,2023-12-05,17:41,19:35,1:54,['ICE'],37.9,1,1699344660000,CB
ICE_CB_20231205_1941,2023-12-05,19:41,21:35,1:54,['ICE'],35.9,1,1699344660000,CB
ICE_CB_20231206_0742,2023-12-06,07:42,09:35,1:53,['ICE'],26.9,2,1699344660000,CB
ICE_CB_20231206_0942,2023-12-06,09:42,11:35,1:53,['ICE'],35.9,2,1699344660000,CB
ICE_CB_20231206_1142,2023-12-06,11:42,13:35,1:53,['ICE'],35.9,2,1699344660000,CB
ICE_CB_20231206_1342,2023-12-06,13:42,15:35,1:53,['ICE'],35.9,2,1699344660000,CB
ICE_CB_20231206_1540,2023-12-06,15:40,17:35,1:55,['ICE'],37.9,2,1699344660000,CB
ICE_CB_20231206_1741,2023-12-06,17:41,19:35,1:54,['ICE'],37.9,2,1699344660000,CB
ICE_CB_20231206_1941,2023-12-06,19:41,21:35,1:54,['ICE'],35.9,2,1699344720000,CB
ICE_CB_20231207_0742,2023-12-07,07:42,09:35,1:53,['ICE'],33.9,3,1699344720000,CB
ICE_CB_20231207_0942,2023-12-07,09:42,11:35,1:53,['ICE'],35.9,3,1699344720000,CB
ICE_CB_20231207_1142,2023-12-07,11:42,13:35,1:53,['ICE'],35.9,3,1699344720000,CB
ICE_CB_20231207_1342,2023-12-07,13:42,15:35,1:53,['ICE'],41.9,3,1699344720000,CB
ICE_CB_20231207_1540,2023-12-07,15:40,17:35,1:55,['ICE'],49.9,3,1699344720000,CB
ICE_CB_20231207_1741,2023-12-07,17:41,19:35,1:54,['ICE'],37.9,3,1699344720000,CB
ICE_CB_20231207_1941,2023-12-07,19:41,21:35,1:54,['ICE'],35.9,3,1699344720000,CB
ICE_CB_20231208_0742,2023-12-08,07:42,09:35,1:53,['ICE'],35.9,4,1699344720000,CB
ICE_CB_20231208_0942,2023-12-08,09:42,11:35,1:53,['ICE'],49.9,4,1699344720000,CB
ICE_CB_20231208_1142,2023-12-08,11:42,13:35,1:53,['ICE'],59.9,4,1699344720000,CB
ICE_CB_20231208_1342,2023-12-08,13:42,15:35,1:53,['ICE'],77.2,4,1699344720000,CB
ICE_CB_20231208_1540,2023-12-08,15:40,17:35,1:55,['ICE'],77.2,4,1699344720000,CB
ICE_CB_20231208_1741,2023-12-08,17:41,19:35,1:54,['ICE'],77.2,4,1699344720000,CB
ICE_CB_20231208_1941,2023-12-08,19:41,21:35,1:54,['ICE'],49.9,4,1699344720000,CB
ICE_CB_20231209_0742,2023-12-09,07:42,09:35,1:53,['ICE'],33.9,5,1699344720000,CB
ICE_CB_20231209_0942,2023-12-09,09:42,11:35,1:53,['ICE'],37.9,5,1699344720000,CB
ICE_CB_20231209_1142,2023-12-09,11:42,13:35,1:53,['ICE'],37.9,5,1699344780000,CB
ICE_CB_20231209_1342,2023-12-09,13:42,15:35,1:53,['ICE'],41.9,5,1699344780000,CB
ICE_CB_20231209_1540,2023-12-09,15:40,17:35,1:55,['ICE'],37.9,5,1699344780000,CB
ICE_CB_20231209_1741,2023-12-09,17:41,19:35,1:54,['ICE'],35.9,5,1699344780000,CB
ICE_CB_20231209_1941,2023-12-09,19:41,21:35,1:54,['ICE'],35.9,5,1699344780000,CB
ICE_CB_20231210_0742,2023-12-10,07:42,09:35,1:53,['ICE'],33.9,6,1699344780000,CB
ICE_CB_20231210_0942,2023-12-10,09:42,11:35,1:53,['ICE'],27.9,6,1699344780000,CB
ICE_CB_20231210_1142,2023-12-10,11:42,13:35,1:53,['ICE'],35.9,6,1699344780000,CB
ICE_CB_20231210_1342,2023-12-10,13:42,15:35,1:53,['ICE'],49.9,6,1699344780000,CB
ICE_CB_20231210_1540,2023-12-10,15:40,17:35,1:55,['ICE'],68.0,6,1699344780000,CB
ICE_CB_20231210_1741,2023-12-10,17:41,19:35,1:54,['ICE'],57.9,6,1699344780000,CB
ICE_CB_20231210_1940,2023-12-10,19:40,21:35,1:55,['ICE'],41.9,6,1699344780000,CB
ICE_CB_20231210_2130,2023-12-10,21:30,23:35,2:05,"['S', 'ICE']",33.9,6,1699344780000,CB
ICE_CB_20231211_0742,2023-12-11,07:42,09:35,1:53,['ICE'],33.9,0,1699344780000,CB
ICE_CB_20231211_0942,2023-12-11,09:42,11:35,1:53,['ICE'],41.9,0,1699344780000,CB
ICE_CB_20231211_1142,2023-12-11,11:42,13:35,1:53,['ICE'],35.9,0,1699344780000,CB
ICE_CB_20231211_1342,2023-12-11,13:42,15:35,1:53,['ICE'],37.9,0,1699344780000,CB
ICE_CB_20231211_1540,2023-12-11,15:40,17:35,1:55,['ICE'],41.9,0,1699344780000,CB
ICE_CB_20231211_1741,2023-12-11,17:41,19:35,1:54,['ICE'],41.9,0,1699344840000,CB
ICE_CB_20231211_1940,2023-12-11,19:40,21:35,1:55,['ICE'],35.9,0,1699344840000,CB
ICE_CB_20231212_0742,2023-12-12,07:42,09:35,1:53,['ICE'],29.9,1,1699344840000,CB
ICE_CB_20231212_0942,2023-12-12,09:42,11:35,1:53,['ICE'],35.9,1,1699344840000,CB
ICE_CB_20231212_1142,2023-12-12,11:42,13:35,1:53,['ICE'],26.9,1,1699344840000,CB
ICE_CB_20231212_1342,2023-12-12,13:42,15:35,1:53,['ICE'],35.9,1,1699344840000,CB
ICE_CB_20231212_1540,2023-12-12,15:40,17:35,1:55,['ICE'],37.9,1,1699344840000,CB
ICE_CB_20231212_1741,2023-12-12,17:41,19:35,1:54,['ICE'],35.9,1,1699344840000,CB
ICE_CB_20231212_1940,2023-12-12,19:40,21:35,1:55,['ICE'],35.9,1,1699344840000,CB
ICE_CB_20231213_0742,2023-12-13,07:42,09:35,1:53,['ICE'],29.9,2,1699344840000,CB
ICE_CB_20231213_0942,2023-12-13,09:42,11:35,1:53,['ICE'],35.9,2,1699344840000,CB
ICE_CB_20231213_1142,2023-12-13,11:42,13:35,1:53,['ICE'],35.9,2,1699344840000,CB
ICE_CB_20231213_1342,2023-12-13,13:42,15:35,1:53,['ICE'],35.9,2,1699344840000,CB
ICE_CB_20231213_1540,2023-12-13,15:40,17:35,1:55,['ICE'],35.9,2,1699344840000,CB
