name,date,departure,arrival,time,products,price,weekday,validity,route
ICE_CB_20230420_0742,2023-04-20,07:42,09:35,1:53,['ICE'],49.9,3,1681891200000,CB
ICE_CB_20230420_0942,2023-04-20,09:42,11:35,1:53,['ICE'],57.9,3,1681891200000,CB
ICE_CB_20230420_1142,2023-04-20,11:42,13:35,1:53,['ICE'],61.9,3,1681891200000,CB
ICE_CB_20230420_1342,2023-04-20,13:42,15:35,1:53,['ICE'],78.95,3,1681891200000,CB
ICE_CB_20230420_1540,2023-04-20,15:40,17:35,1:55,['ICE'],61.9,3,1681891200000,CB
ICE_CB_20230420_1741,2023-04-20,17:41,19:35,1:54,['ICE'],78.95,3,1681891200000,CB
ICE_CB_20230420_1940,2023-04-20,19:40,21:35,1:55,['ICE'],57.9,3,1681891200000,CB
ICE_CB_20230421_0742,2023-04-21,07:42,09:35,1:53,['ICE'],49.9,4,1681891200000,CB
ICE_CB_20230421_0942,2023-04-21,09:42,11:35,1:53,['ICE'],61.9,4,1681891200000,CB
ICE_CB_20230421_1142,2023-04-21,11:42,13:35,1:53,['ICE'],61.9,4,1681891200000,CB
ICE_CB_20230421_1342,2023-04-21,13:42,15:35,1:53,['ICE'],61.9,4,1681891200000,CB
ICE_CB_20230421_1540,2023-04-21,15:40,17:35,1:55,['ICE'],72.9,4,1681891200000,CB
ICE_CB_20230421_1741,2023-04-21,17:41,19:35,1:54,['ICE'],72.9,4,1681891200000,CB
ICE_CB_20230421_1940,2023-04-21,19:40,21:35,1:55,['ICE'],57.9,4,1681891200000,CB
ICE_CB_20230422_0742,2023-04-22,07:42,10:00,2:18,"['ICE', 'IC']",49.9,5,1681891200000,CB
ICE_CB_20230422_0942,2023-04-22,09:42,12:00,2:18,"['ICE', 'IC']",57.9,5,1681891200000,CB
ICE_CB_20230422_1142,2023-04-22,11:42,14:00,2:18,"['ICE', 'IC']",57.9,5,1681891200000,CB
ICE_CB_20230422_1342,2023-04-22,13:42,16:00,2:18,"['ICE', 'IC']",57.9,5,1681891200000,CB
ICE_CB_20230422_1540,2023-04-22,15:40,18:00,2:20,"['ICE', 'IC']",57.9,5,1681891260000,CB
ICE_CB_20230422_1741,2023-04-22,17:41,19:56,2:15,['ICE'],49.9,5,1681891260000,CB
ICE_CB_20230422_1940,2023-04-22,19:40,21:56,2:16,['ICE'],49.9,5,1681891260000,CB
ICE_CB_20230423_0742,2023-04-23,07:42,10:00,2:18,"['ICE', 'IC']",33.9,6,1681891260000,CB
ICE_CB_20230423_0942,2023-04-23,09:42,12:00,2:18,"['ICE', 'IC']",39.9,6,1681891260000,CB
ICE_CB_20230423_1142,2023-04-23,11:42,14:00,2:18,"['ICE', 'IC']",49.9,6,1681891260000,CB
ICE_CB_20230423_1342,2023-04-23,13:42,16:00,2:18,"['ICE', 'IC']",58.85,6,1681891260000,CB
ICE_CB_20230423_1540,2023-04-23,15:40,18:00,2:20,"['ICE', 'IC']",58.85,6,1681891260000,CB
ICE_CB_20230423_1741,2023-04-23,17:41,20:00,2:19,"['ICE', 'IC']",58.85,6,1681891260000,CB
ICE_CB_20230423_1940,2023-04-23,19:40,21:56,2:16,['ICE'],58.85,6,1681891260000,CB
ICE_CB_20230423_2130,2023-04-23,21:30,23:56,2:26,"['S', 'ICE']",35.9,6,1681891260000,CB
ICE_CB_20230424_0742,2023-04-24,07:42,09:35,1:53,['ICE'],39.9,0,1681891260000,CB
ICE_CB_20230424_0942,2023-04-24,09:42,11:35,1:53,['ICE'],57.9,0,1681891260000,CB
ICE_CB_20230424_1142,2023-04-24,11:42,13:35,1:53,['ICE'],57.9,0,1681891260000,CB
ICE_CB_20230424_1342,2023-04-24,13:42,15:35,1:53,['ICE'],57.9,0,1681891260000,CB
ICE_CB_20230424_1540,2023-04-24,15:40,17:35,1:55,['ICE'],65.95,0,1681891320000,CB
ICE_CB_20230424_1741,2023-04-24,17:41,19:35,1:54,['ICE'],49.9,0,1681891320000,CB
ICE_CB_20230424_1940,2023-04-24,19:40,21:35,1:55,['ICE'],49.9,0,1681891320000,CB
ICE_CB_20230425_0742,2023-04-25,07:42,09:35,1:53,['ICE'],35.9,1,1681891320000,CB
ICE_CB_20230425_0942,2023-04-25,09:42,11:35,1:53,['ICE'],35.9,1,1681891320000,CB
ICE_CB_20230425_1142,2023-04-25,11:42,13:35,1:53,['ICE'],39.9,1,1681891320000,CB
ICE_CB_20230425_1342,2023-04-25,13:42,15:35,1:53,['ICE'],49.9,1,1681891320000,CB
ICE_CB_20230425_1540,2023-04-25,15:40,17:35,1:55,['ICE'],49.9,1,1681891320000,CB
ICE_CB_20230425_1741,2023-04-25,17:41,19:35,1:54,['ICE'],49.9,1,1681891320000,CB
ICE_CB_20230425_1940,2023-04-25,19:40,21:35,1:55,['ICE'],35.9,1,1681891320000,CB
ICE_CB_20230426_0742,2023-04-26,07:42,09:35,1:53,['ICE'],35.9,2,1681891320000,CB
ICE_CB_20230426_0942,2023-04-26,09:42,11:35,1:53,['ICE'],35.9,2,1681891320000,CB
ICE_CB_20230426_1142,2023-04-26,11:42,13:35,1:53,['ICE'],39.9,2,1681891320000,CB
ICE_CB_20230426_1342,2023-04-26,13:42,15:35,1:53,['ICE'],49.9,2,1681891320000,CB
ICE_CB_20230426_1540,2023-04-26,15:40,17:35,1:55,['ICE'],49.9,2,1681891320000,CB
