name,date,departure,arrival,time,products,price,weekday,validity,route
ICE_BC_20230822_0623,2023-08-22,06:23,08:16,1:53,['ICE'],57.9,1,1692601200000,BC
ICE_BC_20230822_0823,2023-08-22,08:23,10:15,1:52,['ICE'],57.9,1,1692601200000,BC
ICE_BC_20230822_1025,2023-08-22,10:25,12:15,1:50,['ICE'],57.9,1,1692601200000,BC
ICE_BC_20230822_1225,2023-08-22,12:25,14:15,1:50,['ICE'],59.9,1,1692601200000,BC
ICE_BC_20230822_1425,2023-08-22,14:25,16:15,1:50,['ICE'],57.9,1,1692601200000,BC
ICE_BC_20230822_1622,2023-08-22,16:22,18:15,1:53,['ICE'],57.9,1,1692601200000,BC
ICE_BC_20230822_1825,2023-08-22,18:25,20:15,1:50,['ICE'],57.9,1,1692601200000,BC
ICE_BC_20230823_0623,2023-08-23,06:23,08:16,1:53,['ICE'],49.9,2,1692601200000,BC
ICE_BC_20230823_0823,2023-08-23,08:23,10:15,1:52,['ICE'],57.9,2,1692601200000,BC
ICE_BC_20230823_1025,2023-08-23,10:25,12:15,1:50,['ICE'],57.9,2,1692601200000,BC
ICE_BC_20230823_1225,2023-08-23,12:25,14:15,1:50,['ICE'],59.9,2,1692601200000,BC
ICE_BC_20230823_1425,2023-08-23,14:25,16:15,1:50,['ICE'],57.9,2,1692601200000,BC
ICE_BC_20230823_1622,2023-08-23,16:22,18:15,1:53,['ICE'],57.9,2,1692601200000,BC
ICE_BC_20230823_1825,2023-08-23,18:25,20:15,1:50,['ICE'],57.9,2,1692601200000,BC
ICE_BC_20230824_0623,2023-08-24,06:23,08:16,1:53,['ICE'],49.9,3,1692601200000,BC
ICE_BC_20230824_0823,2023-08-24,08:23,10:15,1:52,['ICE'],57.9,3,1692601200000,BC
ICE_BC_20230824_1025,2023-08-24,10:25,12:15,1:50,['ICE'],59.9,3,1692601200000,BC
ICE_BC_20230824_1225,2023-08-24,12:25,14:15,1:50,['ICE'],73.9,3,1692601260000,BC
ICE_BC_20230824_1425,2023-08-24,14:25,16:15,1:50,['ICE'],57.9,3,1692601260000,BC
ICE_BC_20230824_1622,2023-08-24,16:22,18:15,1:53,['ICE'],59.9,3,1692601260000,BC
ICE_BC_20230824_1825,2023-08-24,18:25,20:15,1:50,['ICE'],57.9,3,1692601260000,BC
